date.local,location,country,date.utc,coordinates.latitude,coordinates.longitude,co,no2,o3,pm10,pm25
2020-12-19 22:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 16:30:00+00:00,28.5627763,77.1180053,1370.0,,18.92,219.14,117.66
2020-12-19 22:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 16:45:00+00:00,28.5627763,77.1180053,1420.0,,17.89,215.67,125.67
2020-12-19 22:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 17:15:00+00:00,28.5627763,77.1180053,1480.0,,17.67,210.87,119.39
2020-12-19 23:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 17:45:00+00:00,28.5627763,77.1180053,1440.0,,17.51,221.29,118.14
2020-12-19 23:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 18:15:00+00:00,28.5627763,77.1180053,2020.0,,14.02,233.71,124.42
2020-12-20 01:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 19:30:00+00:00,28.5627763,77.1180053,1630.0,,13.79,208.45,131.25
2020-12-20 01:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 20:00:00+00:00,28.5627763,77.1180053,1910.0,,12.45,207.13,121.78
2020-12-20 02:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 20:45:00+00:00,28.5627763,77.1180053,1640.0,,13.81,280.45,119.36
2020-12-20 03:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 22:00:00+00:00,28.5627763,77.1180053,1540.0,,15.06,282.7,124.49
2020-12-20 04:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 23:00:00+00:00,28.5627763,77.1180053,1460.0,,15.19,264.76,177.81
2020-12-20 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 23:30:00+00:00,28.5627763,77.1180053,1470.0,,15.78,243.83,168.36
2020-12-20 05:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-19 23:45:00+00:00,28.5627763,77.1180053,1350.0,,16.3,233.32,151.17
2020-12-20 05:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 00:15:00+00:00,28.5627763,77.1180053,1340.0,,15.62,221.56,137.88
2020-12-20 06:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 00:45:00+00:00,28.5627763,77.1180053,1530.0,,15.22,220.4,139.5
2020-12-20 06:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 01:00:00+00:00,28.5627763,77.1180053,1520.0,,15.02,211.99,135.85
2020-12-20 07:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 01:30:00+00:00,28.5627763,77.1180053,1620.0,,15.25,194.14,137.79
2020-12-20 08:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 02:45:00+00:00,28.5627763,77.1180053,1350.0,,20.2,205.16,125.08
2020-12-20 08:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 03:15:00+00:00,28.5627763,77.1180053,1420.0,,20.68,245.18,142.53
2020-12-20 10:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 04:30:00+00:00,28.5627763,77.1180053,1310.0,,25.71,262.25,145.83
2020-12-20 10:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 05:00:00+00:00,28.5627763,77.1180053,1230.0,,34.14,226.64,145.67
2020-12-20 11:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 05:30:00+00:00,28.5627763,77.1180053,1220.0,,36.81,205.56,125.77
2020-12-20 12:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 06:45:00+00:00,28.5627763,77.1180053,1150.0,,44.56,150.33,75.79
2020-12-20 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 07:30:00+00:00,28.5627763,77.1180053,1110.0,,53.53,228.58,85.96
2020-12-20 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 08:30:00+00:00,28.5627763,77.1180053,1150.0,,54.12,236.64,94.31
2020-12-20 14:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 09:15:00+00:00,28.5627763,77.1180053,1210.0,,50.0,220.32,108.9
2020-12-20 15:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 09:45:00+00:00,28.5627763,77.1180053,1220.0,,47.6,217.49,99.11
2020-12-20 15:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 10:15:00+00:00,28.5627763,77.1180053,1090.0,,49.92,164.72,66.21
2020-12-20 16:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 11:00:00+00:00,28.5627763,77.1180053,960.0,,46.09,139.28,55.55
2020-12-20 17:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 11:30:00+00:00,28.5627763,77.1180053,1090.0,,33.92,128.89,65.34
2020-12-20 17:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 12:00:00+00:00,28.5627763,77.1180053,1160.0,,38.07,177.67,91.47
2020-12-20 17:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 12:15:00+00:00,28.5627763,77.1180053,1250.0,,26.07,199.9,114.39
2020-12-20 18:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 12:45:00+00:00,28.5627763,77.1180053,1150.0,,34.34,182.38,110.29
2020-12-20 19:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 14:00:00+00:00,28.5627763,77.1180053,1560.0,,23.52,191.93,121.09
2020-12-20 20:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 14:30:00+00:00,28.5627763,77.1180053,1320.0,,28.72,191.8,122.51
2020-12-20 20:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 15:15:00+00:00,28.5627763,77.1180053,1780.0,,19.28,147.45,118.78
2020-12-20 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 15:45:00+00:00,28.5627763,77.1180053,1740.0,,19.31,250.91,140.03
2020-12-20 22:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 17:00:00+00:00,28.5627763,77.1180053,1600.0,,22.2,176.94,158.16
2020-12-20 23:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 17:30:00+00:00,28.5627763,77.1180053,1540.0,,22.36,159.95,151.6
2020-12-20 23:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 18:00:00+00:00,28.5627763,77.1180053,1890.0,,16.8,168.23,148.29
2020-12-21 00:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 19:15:00+00:00,28.5627763,77.1180053,2230.0,,14.8,230.93,169.28
2020-12-21 01:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 19:45:00+00:00,28.5627763,77.1180053,2520.0,,13.55,385.03,181.03
2020-12-21 01:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 20:00:00+00:00,28.5627763,77.1180053,2080.0,,13.6,445.29,181.76
2020-12-21 02:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 20:45:00+00:00,28.5627763,77.1180053,2070.0,,13.97,378.66,216.3
2020-12-21 02:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 21:00:00+00:00,28.5627763,77.1180053,1640.0,,16.08,327.1,220.44
2020-12-21 03:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 21:30:00+00:00,28.5627763,77.1180053,1610.0,,17.81,318.07,193.75
2020-12-21 03:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 22:00:00+00:00,28.5627763,77.1180053,1300.0,,22.25,339.49,226.74
2020-12-21 04:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 22:45:00+00:00,28.5627763,77.1180053,1490.0,,22.51,268.77,187.26
2020-12-21 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-20 23:30:00+00:00,28.5627763,77.1180053,1530.0,,25.65,233.1,158.09
2020-12-21 05:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 00:00:00+00:00,28.5627763,77.1180053,1540.0,,21.89,215.94,169.73
2020-12-21 06:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 00:30:00+00:00,28.5627763,77.1180053,1430.0,,23.1,249.17,178.99
2020-12-21 06:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 01:15:00+00:00,28.5627763,77.1180053,1390.0,,23.82,219.74,148.76
2020-12-21 07:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 01:45:00+00:00,28.5627763,77.1180053,1440.0,,24.4,217.95,149.72
2020-12-21 08:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 02:30:00+00:00,28.5627763,77.1180053,1460.0,,28.99,226.0,142.22
2020-12-21 09:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 03:30:00+00:00,28.5627763,77.1180053,1510.0,,30.53,226.91,145.48
2020-12-21 10:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 04:45:00+00:00,28.5627763,77.1180053,1410.0,,35.35,264.45,130.5
2020-12-21 12:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 07:00:00+00:00,28.5627763,77.1180053,1350.0,,55.53,218.05,69.02
2020-12-21 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 07:30:00+00:00,28.5627763,77.1180053,1310.0,,63.49,226.33,87.66
2020-12-21 13:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 07:45:00+00:00,28.5627763,77.1180053,1450.0,,65.22,251.61,94.49
2020-12-21 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 08:30:00+00:00,28.5627763,77.1180053,1340.0,,57.04,262.3,122.09
2020-12-21 14:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 08:45:00+00:00,28.5627763,77.1180053,1320.0,,71.33,271.25,121.36
2020-12-21 15:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 09:30:00+00:00,28.5627763,77.1180053,1040.0,,68.96,184.83,93.87
2020-12-21 15:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 10:00:00+00:00,28.5627763,77.1180053,1130.0,,65.92,134.38,57.01
2020-12-21 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-21 10:30:00+00:00,28.5627763,77.1180053,1250.0,,69.38,136.38,54.5
2020-12-22 14:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 09:15:00+00:00,28.5627763,77.1180053,1000.0,,108.95,155.74,86.17
2020-12-22 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 10:30:00+00:00,28.5627763,77.1180053,1280.0,,94.74,371.52,137.8
2020-12-22 16:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 11:00:00+00:00,28.5627763,77.1180053,1210.0,,86.73,756.55,148.61
2020-12-22 17:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 12:00:00+00:00,28.5627763,77.1180053,1420.0,,64.93,249.69,135.93
2020-12-22 17:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 12:15:00+00:00,28.5627763,77.1180053,1850.0,,34.12,253.05,116.69
2020-12-22 19:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 13:30:00+00:00,28.5627763,77.1180053,5070.0,,14.38,497.57,183.19
2020-12-22 19:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 13:45:00+00:00,28.5627763,77.1180053,5290.0,,15.89,708.88,244.02
2020-12-22 20:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 15:00:00+00:00,28.5627763,77.1180053,5920.0,,11.33,948.12,262.48
2020-12-22 20:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 15:15:00+00:00,28.5627763,77.1180053,6440.0,,11.57,1014.49,294.15
2020-12-22 23:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 17:30:00+00:00,28.5627763,77.1180053,6540.0,,11.44,840.94,367.33
2020-12-22 23:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 18:00:00+00:00,28.5627763,77.1180053,7550.0,,9.69,760.51,378.52
2020-12-23 00:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 18:30:00+00:00,28.5627763,77.1180053,6910.0,,10.36,876.94,428.48
2020-12-23 00:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 18:45:00+00:00,28.5627763,77.1180053,5670.0,,10.92,860.66,406.15
2020-12-23 00:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-22 19:15:00+00:00,28.5627763,77.1180053,5850.0,,13.96,708.61,357.41
2020-12-23 06:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 00:30:00+00:00,28.5627763,77.1180053,5840.0,,11.24,776.28,440.21
2020-12-23 06:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 01:15:00+00:00,28.5627763,77.1180053,6820.0,,10.25,847.61,436.43
2020-12-23 07:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 01:45:00+00:00,28.5627763,77.1180053,8230.0,,9.76,836.72,423.13
2020-12-23 07:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 02:15:00+00:00,28.5627763,77.1180053,8310.0,,9.12,853.79,431.85
2020-12-23 08:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 02:45:00+00:00,28.5627763,77.1180053,6750.0,,9.51,879.09,424.65
2020-12-23 09:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 03:30:00+00:00,28.5627763,77.1180053,6350.0,,11.12,837.25,497.8
2020-12-23 09:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 04:00:00+00:00,28.5627763,77.1180053,4460.0,,19.12,841.55,505.23
2020-12-23 09:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 04:15:00+00:00,28.5627763,77.1180053,4180.0,,24.2,784.94,483.26
2020-12-23 10:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 04:45:00+00:00,28.5627763,77.1180053,3680.0,,35.54,683.06,428.21
2020-12-23 11:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 06:15:00+00:00,28.5627763,77.1180053,2120.0,,78.92,519.49,305.26
2020-12-23 12:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 07:00:00+00:00,28.5627763,77.1180053,1730.0,,87.6,408.41,302.44
2020-12-23 12:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 07:15:00+00:00,28.5627763,77.1180053,1790.0,,88.76,358.66,262.0
2020-12-23 13:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 08:00:00+00:00,28.5627763,77.1180053,1480.0,,90.66,279.63,201.59
2020-12-23 14:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 09:00:00+00:00,28.5627763,77.1180053,1190.0,,105.6,208.4,141.17
2020-12-23 19:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 14:15:00+00:00,28.5627763,77.1180053,4240.0,,24.71,409.2,207.68
2020-12-23 20:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 14:45:00+00:00,28.5627763,77.1180053,5160.0,,21.98,587.03,272.56
2020-12-23 21:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 15:30:00+00:00,28.5627763,77.1180053,6140.0,,11.32,791.55,292.04
2020-12-23 21:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 16:15:00+00:00,28.5627763,77.1180053,6210.0,,10.96,796.72,326.44
2020-12-23 22:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 16:45:00+00:00,28.5627763,77.1180053,4780.0,,16.46,783.74,319.35
2020-12-23 23:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 17:45:00+00:00,28.5627763,77.1180053,4890.0,,20.34,684.42,417.01
2020-12-24 01:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 20:15:00+00:00,28.5627763,77.1180053,5300.0,,12.89,762.42,392.81
2020-12-24 02:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 20:45:00+00:00,28.5627763,77.1180053,5080.0,,14.22,747.49,403.95
2020-12-24 02:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 21:15:00+00:00,28.5627763,77.1180053,4400.0,,16.41,767.94,452.63
2020-12-24 03:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 21:45:00+00:00,28.5627763,77.1180053,3980.0,,19.51,619.68,403.15
2020-12-24 04:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 22:30:00+00:00,28.5627763,77.1180053,3190.0,,31.83,529.08,348.02
2020-12-24 04:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 22:45:00+00:00,28.5627763,77.1180053,2870.0,,36.48,500.94,338.0
2020-12-24 04:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 23:15:00+00:00,28.5627763,77.1180053,3180.0,,30.15,513.07,335.27
2020-12-24 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-23 23:30:00+00:00,28.5627763,77.1180053,2870.0,,35.24,552.29,320.46
2020-12-24 05:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 00:00:00+00:00,28.5627763,77.1180053,2440.0,,44.84,559.65,291.46
2020-12-24 06:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 00:30:00+00:00,28.5627763,77.1180053,2330.0,,38.69,485.14,323.63
2020-12-24 06:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 00:45:00+00:00,28.5627763,77.1180053,2360.0,,38.09,458.8,324.48
2020-12-24 07:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 01:30:00+00:00,28.5627763,77.1180053,2760.0,,36.78,409.83,304.06
2020-12-24 07:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 02:00:00+00:00,28.5627763,77.1180053,2710.0,,35.19,404.42,290.29
2020-12-24 08:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 03:15:00+00:00,28.5627763,77.1180053,2030.0,,57.19,328.86,216.39
2020-12-24 09:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 03:30:00+00:00,28.5627763,77.1180053,1940.0,,63.97,327.49,208.91
2020-12-24 09:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 04:00:00+00:00,28.5627763,77.1180053,1960.0,,76.31,362.48,223.14
2020-12-24 10:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 04:30:00+00:00,28.5627763,77.1180053,1970.0,,64.22,403.93,231.99
2020-12-24 11:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 05:30:00+00:00,28.5627763,77.1180053,1860.0,,67.19,357.59,295.09
2020-12-24 11:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 06:15:00+00:00,28.5627763,77.1180053,1620.0,,79.19,341.39,243.58
2020-12-24 12:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 06:45:00+00:00,28.5627763,77.1180053,1680.0,,81.16,313.62,192.18
2020-12-24 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 07:30:00+00:00,28.5627763,77.1180053,1720.0,,99.81,243.88,159.39
2020-12-24 13:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 08:00:00+00:00,28.5627763,77.1180053,1500.0,,113.32,263.24,160.49
2020-12-24 13:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 08:15:00+00:00,28.5627763,77.1180053,1470.0,,109.25,271.77,153.73
2020-12-24 14:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 08:30:00+00:00,28.5627763,77.1180053,1450.0,,101.68,294.7,164.15
2020-12-24 15:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 09:45:00+00:00,28.5627763,77.1180053,1410.0,,88.52,284.53,145.26
2020-12-24 15:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 10:00:00+00:00,28.5627763,77.1180053,1370.0,,93.32,252.22,131.18
2020-12-24 16:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 10:30:00+00:00,28.5627763,77.1180053,1320.0,,93.01,204.37,111.91
2020-12-24 17:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 12:00:00+00:00,28.5627763,77.1180053,1780.0,,65.07,186.24,84.62
2020-12-24 17:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 12:15:00+00:00,28.5627763,77.1180053,1990.0,,63.39,205.77,95.55
2020-12-24 18:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 12:45:00+00:00,28.5627763,77.1180053,2430.0,,42.83,263.78,135.84
2020-12-24 18:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 13:15:00+00:00,28.5627763,77.1180053,2300.0,,58.66,316.14,164.47
2020-12-24 19:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 13:30:00+00:00,28.5627763,77.1180053,3170.0,,39.67,332.58,171.04
2020-12-24 20:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 14:30:00+00:00,28.5627763,77.1180053,5390.0,,16.51,487.37,213.11
2020-12-24 20:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 14:45:00+00:00,28.5627763,77.1180053,5930.0,,14.04,640.09,242.93
2020-12-24 20:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 15:15:00+00:00,28.5627763,77.1180053,5870.0,,14.13,752.8,282.17
2020-12-24 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 15:45:00+00:00,28.5627763,77.1180053,7020.0,,11.81,734.76,286.38
2020-12-24 21:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 16:15:00+00:00,28.5627763,77.1180053,6010.0,,12.96,783.69,290.12
2020-12-24 22:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 17:00:00+00:00,28.5627763,77.1180053,5680.0,,14.2,711.27,259.42
2020-12-24 23:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 17:30:00+00:00,28.5627763,77.1180053,6940.0,,12.94,674.6,304.28
2020-12-24 23:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 18:00:00+00:00,28.5627763,77.1180053,5080.0,,17.47,661.65,380.7
2020-12-25 00:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 18:45:00+00:00,28.5627763,77.1180053,5630.0,,12.66,706.4,390.25
2020-12-25 01:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 20:00:00+00:00,28.5627763,77.1180053,4520.0,,19.32,577.68,334.79
2020-12-25 02:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 20:30:00+00:00,28.5627763,77.1180053,3970.0,,25.62,542.45,318.42
2020-12-25 02:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 21:00:00+00:00,28.5627763,77.1180053,4430.0,,30.54,564.47,305.31
2020-12-25 02:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 21:15:00+00:00,28.5627763,77.1180053,4510.0,,25.68,617.93,347.34
2020-12-25 03:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 21:45:00+00:00,28.5627763,77.1180053,4100.0,,26.74,653.53,438.04
2020-12-25 03:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 22:15:00+00:00,28.5627763,77.1180053,3130.0,,32.12,679.6,458.44
2020-12-25 04:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 22:45:00+00:00,28.5627763,77.1180053,3070.0,,27.85,586.85,413.68
2020-12-25 04:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 23:00:00+00:00,28.5627763,77.1180053,2480.0,,30.45,550.06,366.37
2020-12-25 05:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-24 23:30:00+00:00,28.5627763,77.1180053,2400.0,,31.89,461.93,278.02
2020-12-25 06:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 01:15:00+00:00,28.5627763,77.1180053,3360.0,,26.62,426.59,288.55
2020-12-25 07:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 01:45:00+00:00,28.5627763,77.1180053,4760.0,,15.49,497.34,306.79
2020-12-25 08:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 02:30:00+00:00,28.5627763,77.1180053,2520.0,,32.35,418.11,243.99
2020-12-25 09:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 03:30:00+00:00,28.5627763,77.1180053,1690.0,,52.71,248.47,161.76
2020-12-25 09:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 04:15:00+00:00,28.5627763,77.1180053,1490.0,,59.46,317.74,168.93
2020-12-25 10:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 04:45:00+00:00,28.5627763,77.1180053,1650.0,,71.32,324.63,176.73
2020-12-25 12:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 06:30:00+00:00,28.5627763,77.1180053,1530.0,,100.35,256.25,193.96
2020-12-25 12:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 06:45:00+00:00,28.5627763,77.1180053,1260.0,,101.38,261.36,172.49
2020-12-25 13:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 07:30:00+00:00,28.5627763,77.1180053,1060.0,,94.8,169.19,96.09
2020-12-25 13:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 07:45:00+00:00,28.5627763,77.1180053,1080.0,,99.22,146.73,74.31
2020-12-25 13:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 08:00:00+00:00,28.5627763,77.1180053,1130.0,,91.09,143.39,77.57
2020-12-25 13:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 08:15:00+00:00,28.5627763,77.1180053,1040.0,,93.75,123.17,77.32
2020-12-25 15:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 10:00:00+00:00,28.5627763,77.1180053,1010.0,,107.62,71.52,48.92
2020-12-25 17:00:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 11:30:00+00:00,28.5627763,77.1180053,960.0,,104.55,126.96,59.61
2020-12-25 17:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 11:45:00+00:00,28.5627763,77.1180053,1100.0,,109.57,125.41,57.44
2020-12-25 18:30:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 13:00:00+00:00,28.5627763,77.1180053,1620.0,,66.56,197.32,87.36
2020-12-25 18:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 13:15:00+00:00,28.5627763,77.1180053,1660.0,,72.12,227.18,89.5
2020-12-25 19:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 13:45:00+00:00,28.5627763,77.1180053,1820.0,,67.8,260.96,123.48
2020-12-25 19:45:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 14:15:00+00:00,28.5627763,77.1180053,2110.0,,63.4,283.07,149.66
2020-12-25 20:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 14:45:00+00:00,28.5627763,77.1180053,2630.0,,49.78,312.56,160.12
2020-12-25 21:15:00,"IGI Airport (T3), Delhi - IMD",IN,2020-12-25 15:45:00+00:00,28.5627763,77.1180053,2510.0,,64.84,332.41,180.43
